Episode,Score
2759,540
2760,1308
2761,1280
2762,580
2763,1132
2764,1568
2765,560
2766,872
2767,900
2768,620
2769,1832
2770,596
2771,736
2772,336
2773,924
2774,1268
2775,1500
2776,516
2777,876
2778,948
2779,2480
2780,1148
2781,820
2782,940
2783,1268
2784,796
2785,884
2786,2536
2787,196
2788,560
2789,1228
2790,2536
2791,1268
2792,1264
2793,1404
2794,748
2795,616
2796,1648
2797,1328
2798,1380
2799,1628
2800,1768
2801,1192
2802,1244
2803,1772
2804,220
2805,2900
2806,1032
2807,1668
2808,2828
2809,164
2810,776
2811,1852
2812,1296
2813,1924
2814,2084
2815,5684
2816,1780
2817,112
2818,1268
2819,1004
2820,364
2821,692
2822,784
2823,1424
2824,2276
2825,752
2826,1340
2827,1648
2828,1332
2829,216
2830,1288
2831,1132
2832,2824
2833,2416
2834,796
2835,324
2836,984
2837,1668
2838,512
2839,1260
2840,880
2841,592
2842,1284
2843,952
2844,1448
2845,932
2846,980
2847,1208
2848,580
2849,332
2850,332
2851,1140
2852,688
2853,984
2854,1820
2855,1196
2856,232
2857,536
2858,1008
2859,1640
2860,524
2861,436
2862,744
2863,752
2864,228
2865,820
2866,612
2867,796
2868,1056
2869,1180
2870,1548
2871,1416
2872,904
2873,416
2874,380
2875,2184
2876,1148
2877,840
2878,500
2879,1388
2880,1136
2881,1012
2882,192
2883,1912
2884,1660
2885,496
2886,712
2887,960
2888,1704
2889,640
2890,428
2891,1644
2892,2620
2893,1232
2894,932
2895,2604
2896,1440
2897,1244
2898,260
2899,632
2900,1656
2901,1856
2902,516
2903,624
2904,652
2905,424
2906,608
2907,1200
2908,348
2909,720
2910,488
2911,2380
2912,1848
2913,1876
2914,2012
2915,504
2916,5860
2917,588
2918,468
2919,580
2920,688
2921,1204
2922,596
2923,1540
2924,1084
2925,272
2926,1960
2927,1040
2928,512
2929,372
2930,1096
2931,608
2932,1136
2933,804
2934,708
2935,324
2936,800
2937,348
2938,600
2939,1484
2940,420
2941,792
2942,2512
2943,1316
2944,1068
2945,408
2946,1916
2947,360
2948,740
2949,744
2950,212
2951,5148
2952,876
2953,752
2954,1616
2955,2744
2956,2764
2957,592
2958,744
2959,528
2960,876
2961,836
2962,148
2963,1272
2964,272
2965,1708
2966,284
2967,1064
2968,1216
2969,588
2970,632
2971,1208
2972,688
2973,1680
2974,2152
2975,1036
2976,1644
2977,572
2978,352
2979,1912
2980,1144
2981,512
2982,940
2983,1176
2984,852
2985,884
2986,1256
2987,1060
2988,1060
2989,1128
2990,2252
2991,320
2992,244
2993,752
2994,412
2995,576
2996,3584
2997,740
2998,328
2999,2596
3000,1428
3001,1252
3002,968
3003,580
3004,800
3005,252
3006,1464
3007,1320
3008,1076
3009,1712
3010,572
3011,2440
3012,2412
3013,1052
3014,624
3015,1980
3016,696
3017,740
3018,1300
3019,1408
3020,3252
3021,2368
3022,992
3023,1164
3024,1324
3025,1596
3026,1012
3027,3072
3028,892
3029,504
3030,1100
3031,1064
3032,628
3033,1508
3034,1092
3035,1612
3036,2008
3037,600
3038,776
3039,2120
3040,2332
3041,940
3042,3984
3043,832
3044,1184
3045,748
3046,1252
3047,1460
3048,724
3049,1020
3050,424
3051,6108
3052,2600
3053,820
3054,1472
3055,2084
3056,1028
3057,1284
3058,1636
3059,552
3060,724
3061,264
3062,988
3063,5624
3064,460
3065,1276
3066,1712
3067,2884
3068,2368
3069,992
3070,556
3071,1208
3072,1592
3073,1072
3074,2652
3075,1460
3076,1840
3077,1276
3078,784
3079,428
3080,1236
3081,2760
3082,2280
3083,1164
3084,292
3085,1424
3086,1940
3087,1492
3088,944
3089,260
3090,660
3091,924
3092,1828
3093,672
3094,6376
3095,608
3096,436
3097,1304
3098,2336
3099,1136
3100,1296
3101,852
3102,1836
3103,1084
3104,2592
3105,316
3106,2228
3107,472
3108,1144
3109,1476
3110,388
3111,3228
3112,612
3113,2340
3114,2372
3115,520
3116,248
3117,540
3118,1292
3119,1140
3120,1220
3121,2260
3122,1996
3123,676
3124,1800
3125,1888
3126,2160
3127,1568
3128,2668
3129,2244
3130,948
3131,1644
3132,532
3133,1428
3134,792
3135,404
3136,1920
3137,948
3138,2912
3139,492
3140,956
3141,2704
3142,480
3143,876
3144,1588
3145,2744
3146,520
3147,2132
3148,588
3149,556
3150,968
3151,900
3152,968
3153,256
3154,1332
3155,692
3156,1628
3157,324
3158,644
3159,1496
3160,2008
3161,1356
3162,648
3163,1728
3164,1340
3165,1568
3166,1888
3167,1276
3168,3788
3169,608
3170,812
3171,276
3172,1820
3173,856
3174,420
3175,688
3176,1748
3177,956
3178,784
3179,1176
3180,708
3181,1136
3182,1264
3183,1132
3184,2100
3185,244
3186,820
3187,352
3188,3540
3189,748
3190,348
3191,376
3192,1884
3193,2344
3194,1120
3195,2884
3196,248
3197,840
3198,776
3199,3304
3200,1160
3201,1152
3202,4400
3203,380
3204,1224
3205,1008
3206,108
3207,1148
3208,1296
3209,2672
3210,336
3211,2220
3212,520
3213,320
3214,1560
3215,1912
3216,2900
3217,992
3218,1948
3219,2464
3220,2504
3221,3072
3222,352
3223,984
3224,1372
3225,692
3226,608
3227,52
3228,620
3229,712
3230,1700
3231,648
3232,1940
3233,452
3234,620
3235,160
3236,568
3237,1976
3238,1864
3239,1364
3240,340
3241,148
3242,476
3243,492
3244,956
3245,1452
3246,316
3247,948
3248,1112
3249,624
3250,1880
3251,1220
3252,892
3253,2172
3254,236
3255,1964
3256,3140
3257,1736
3258,1496
3259,604
3260,1640
3261,432
3262,304
3263,1804
3264,1208
3265,1096
3266,1828
3267,344
3268,5912
3269,2964
3270,2464
3271,4968
3272,1324
3273,864
3274,1564
3275,1676
3276,2480
3277,556
3278,856
3279,1472
3280,2872
3281,688
3282,1120
3283,1536
3284,272
3285,1852
3286,140
3287,900
3288,3276
3289,1760
3290,832
3291,1260
3292,2412
3293,1268
3294,1140
3295,1432
3296,380
3297,3180
3298,1328
3299,264
3300,4176
3301,1272
3302,1116
3303,1104
3304,400
3305,1324
3306,264
3307,400
3308,432
3309,400
3310,1500
3311,736
3312,1556
3313,484
3314,1220
3315,2684
3316,252
3317,3336
3318,668
3319,420
3320,492
3321,1372
3322,672
3323,2256
3324,180
3325,2440
3326,792
3327,772
3328,764
3329,1484
3330,624
3331,1724
3332,800
3333,1540
3334,532
3335,1320
3336,536
3337,2484
3338,1196
3339,2948
3340,1944
3341,212
3342,2220
3343,2196
3344,956
3345,1260
3346,1484
3347,2308
3348,676
3349,1048
3350,776
3351,1944
3352,704
3353,924
3354,1584
3355,1416
3356,644
3357,304
3358,1584
3359,384
3360,1868
3361,1428
3362,472
3363,1400
3364,1112
3365,2092
3366,2300
3367,1352
3368,3436
3369,692
3370,1872
3371,368
3372,528
3373,1184
3374,1472
3375,1936
3376,1552
3377,572
3378,1092
3379,1188
3380,172
3381,764
3382,972
3383,1984
3384,688
3385,560
3386,1692
3387,1144
3388,1956
3389,556
3390,816
3391,648
3392,2788
3393,2380
3394,264
3395,1436
3396,1216
3397,1512
3398,5120
3399,924
3400,2872
3401,2264
3402,3996
3403,1216
3404,1284
3405,1236
3406,344
3407,1448
3408,320
3409,940
3410,2216
3411,1940
3412,1088
3413,2768
3414,4080
3415,1504
3416,1020
3417,540
3418,2660
3419,900
3420,500
3421,1072
3422,440
3423,1568
3424,5272
3425,2808
3426,764
3427,2224
3428,1240
3429,668
3430,2056
3431,972
3432,736
3433,1804
3434,1048
3435,140
3436,1288
3437,916
3438,224
3439,2300
3440,900
3441,932
3442,2716
3443,2508
3444,1216
3445,1392
3446,1032
3447,304
3448,304
3449,576
3450,788
3451,156
3452,1264
3453,136
3454,2848
3455,848
3456,1252
3457,128
3458,772
3459,4924
3460,796
3461,2384
3462,2084
3463,672
3464,1588
3465,1288
3466,1232
3467,548
3468,2660
3469,592
3470,308
3471,1912
3472,780
3473,1532
3474,448
3475,916
3476,824
3477,2576
3478,3108
3479,964
3480,2756
3481,304
3482,3936
3483,596
3484,948
3485,3188
3486,676
3487,612
3488,228
3489,1204
3490,568
3491,648
3492,1620
3493,3184
3494,688
3495,1384
3496,668
3497,1376
3498,952
3499,1284
3500,1392
3501,6068
3502,604
3503,2452
3504,580
3505,2284
3506,1180
3507,580
3508,1976
3509,1780
3510,1440
3511,2172
3512,1880
3513,1180
3514,1192
3515,1216
3516,3052
3517,284
3518,1944
3519,4188
3520,724
3521,144
3522,304
3523,1188
3524,484
3525,648
3526,792
3527,2404
3528,440
3529,352
3530,2412
3531,840
3532,976
3533,2512
3534,3068
3535,2368
3536,620
3537,2772
3538,968
3539,748
3540,964
3541,188
3542,2392
3543,2628
3544,520
3545,2300
3546,3908
3547,1212
3548,336
3549,500
3550,972
3551,1932
3552,764
3553,860
3554,1228
3555,2656
3556,1260
3557,472
3558,1148
3559,484
3560,2508
3561,1240
3562,892
3563,1992
3564,2364
3565,1800
3566,568
3567,1016
3568,612
3569,1388
3570,760
3571,920
3572,720
3573,1152
3574,380
3575,1540
3576,212
3577,488
3578,1260
3579,1036
3580,1288
3581,1388
3582,1004
3583,3696
3584,4648
3585,656
3586,2768
3587,1016
3588,1384
3589,3924
3590,4080
3591,316
3592,1236
3593,1180
3594,3100
3595,1436
3596,1552
3597,1304
3598,424
3599,352
3600,1576
3601,948
3602,384
3603,908
3604,716
3605,1536
3606,1632
3607,296
3608,580
3609,2944
3610,1948
3611,1544
3612,688
3613,2216
3614,1864
3615,404
3616,2436
3617,2552
3618,1288
3619,2060
3620,948
3621,1020
3622,1536
3623,852
3624,904
3625,116
3626,752
3627,1940
3628,1300
3629,352
3630,1072
3631,244
3632,120
3633,1904
3634,936
3635,2832
3636,1044
3637,948
3638,2352
3639,1096
3640,740
3641,912
3642,952
3643,1260
3644,612
3645,304
3646,320
3647,2024
3648,1544
3649,792
3650,2964
3651,1432
3652,996
3653,3508
3654,2612
3655,924
3656,256
3657,3028
3658,1240
3659,1292
3660,384
3661,1208
3662,2876
3663,636
3664,608
3665,1340
3666,2688
3667,700
3668,248
3669,444
3670,636
3671,1788
3672,692
3673,2708
3674,1328
3675,448
3676,3068
3677,2484
3678,940
3679,764
3680,872
3681,500
3682,520
3683,592
3684,492
3685,2364
3686,736
3687,364
3688,2116
3689,1420
3690,272
3691,1316
3692,784
3693,436
3694,1148
3695,152
3696,2376
3697,468
3698,604
3699,1300
3700,2608
3701,3468
3702,908
3703,2908
3704,256
3705,1400
3706,2968
3707,552
3708,1200
3709,844
3710,440
3711,1676
3712,1292
3713,836
3714,512
3715,776
3716,1940
3717,768
3718,2900
3719,3012
3720,624
3721,1236
3722,688
3723,2924
3724,2748
3725,2268
3726,1880
3727,3268
3728,548
3729,236
3730,1544
3731,1196
3732,1536
3733,1456
3734,3932
3735,436
3736,2364
3737,1328
3738,1028
3739,700
3740,3312
3741,1832
3742,2764
3743,888
3744,268
3745,1076
3746,1224
3747,1488
3748,1244
3749,780
3750,1120
3751,420
3752,2156
3753,952
3754,1056
3755,1096
3756,412
3757,1136
3758,752
3759,2256
3760,336
3761,1084
3762,596
3763,1076
3764,2620
3765,1004
3766,332
3767,1164
3768,808
3769,2008
3770,1088
3771,1288
3772,772
3773,2036
3774,1016
3775,436
3776,2156
3777,872
3778,332
3779,1040
3780,1032
3781,216
3782,892
3783,208
3784,836
3785,1508
3786,652
3787,2164
3788,2136
3789,1544
3790,440
3791,1464
3792,836
3793,1940
3794,352
3795,1528
3796,3620
3797,1000
3798,76
3799,748
3800,796
3801,592
3802,956
3803,684
3804,756
3805,1056
3806,2712
3807,1608
3808,1276
3809,1312
3810,1072
3811,884
3812,2908
3813,1700
3814,1000
3815,388
3816,2464
3817,560
3818,736
3819,864
3820,2148
3821,784
3822,2768
3823,500
3824,340
3825,660
3826,2660
3827,388
3828,1268
3829,1456
3830,852
3831,1472
3832,416
3833,1360
3834,1904
3835,516
3836,3460
3837,1056
3838,1496
3839,688
3840,1568
3841,2568
3842,1764
3843,864
3844,1624
3845,616
3846,3064
3847,1240
3848,1208
3849,324
3850,360
3851,256
3852,1312
3853,2352
3854,568
3855,1420
3856,1684
3857,336
3858,4076
3859,2880
3860,2180
3861,460
3862,1220
3863,3460
3864,1568
3865,744
3866,804
3867,1364
3868,1264
3869,924
3870,2728
3871,2528
3872,540
3873,616
3874,724
3875,876
3876,1280
3877,1656
3878,2080
3879,240
3880,608
3881,1272
3882,544
3883,1200
3884,1528
3885,752
3886,2656
3887,636
3888,1076
3889,588
3890,1376
3891,4320
3892,740
3893,1408
3894,568
3895,1568
3896,1068
3897,1216
3898,1932
3899,844
3900,2272
3901,768
3902,1828
3903,308
3904,2268
3905,676
3906,704
3907,1328
3908,380
3909,1312
3910,1404
3911,1524
3912,1260
3913,372
3914,264
3915,996
3916,1956
3917,592
3918,1436
3919,1256
3920,1812
3921,836
3922,1584
3923,612
3924,3844
3925,1312
3926,504
3927,712
3928,384
3929,504
3930,1572
3931,756
3932,1696
3933,1072
3934,1644
3935,288
3936,4660
3937,1852
3938,1636
3939,3036
3940,3076
3941,1440
3942,1160
3943,604
3944,1536
3945,2248
3946,244
3947,540
3948,1124
3949,2892
3950,2924
3951,1840
3952,768
3953,928
3954,1228
3955,380
3956,1160
3957,236
3958,1676
3959,1888
3960,256
3961,104
3962,1016
3963,1232
3964,744
3965,4504
3966,636
3967,2456
3968,508
3969,344
3970,640
3971,1644
3972,232
3973,2640
3974,3208
3975,1472
3976,644
3977,1100
3978,764
3979,2052
3980,352
3981,544
3982,1696
3983,1528
3984,240
3985,1592
3986,2948
3987,1188
3988,2200
3989,952
3990,472
3991,3848
3992,1020
3993,2788
3994,1384
3995,1324
3996,872
3997,2044
3998,2424
3999,1588
4000,996
4001,484
4002,964
4003,512
4004,5112
4005,528
4006,2920
4007,1396
4008,2180
4009,2924
4010,640
4011,1040
4012,1664
4013,184
4014,4396
4015,2472
4016,924
4017,972
4018,1280
4019,1336
4020,1176
4021,916
4022,976
4023,964
4024,1664
4025,56
4026,284
4027,2440
4028,480
4029,1828
4030,4456
4031,1028
4032,584
4033,4700
4034,1388
4035,136
4036,2624
4037,1088
4038,392
4039,1428
4040,308
4041,812
4042,988
4043,1172
4044,2956
4045,56
4046,1160
4047,1172
4048,3336
4049,2204
4050,1248
4051,644
4052,556
4053,1800
4054,1300
4055,440
4056,1220
4057,404
4058,2860
4059,1224
4060,2220
4061,2880
4062,2424
4063,2124
4064,712
4065,1384
4066,1216
4067,2372
4068,336
4069,2556
4070,268
4071,440
4072,1064
4073,5976
4074,2236
4075,1784
4076,1264
4077,1288
4078,288
4079,1276
4080,2688
4081,1140
4082,388
4083,1176
4084,1208
4085,1892
4086,728
4087,960
4088,224
4089,2824
4090,1012
4091,312
4092,1664
4093,2200
4094,4804
4095,924
4096,1756
4097,960
4098,1264
4099,1636
4100,896
4101,2956
4102,1320
4103,3368
4104,3056
4105,1176
4106,484
4107,1472
4108,180
4109,760
4110,640
4111,1176
4112,1424
4113,1416
4114,1520
4115,2704
4116,3300
4117,340
4118,2064
4119,2236
4120,1576
4121,1792
4122,1308
4123,1020
4124,812
4125,2320
4126,1380
4127,724
4128,1176
4129,792
4130,1028
4131,864
4132,1296
4133,680
4134,516
4135,576
4136,1708
4137,856
4138,364
4139,1760
4140,2540
4141,1268
4142,1172
4143,960
4144,512
4145,2000
4146,700
4147,536
4148,3780
4149,924
4150,1660
4151,408
4152,464
4153,1232
4154,2424
4155,1896
4156,248
4157,1080
4158,1376
4159,608
4160,1680
4161,588
4162,1520
4163,1288
4164,484
4165,1400
4166,1164
4167,2496
4168,1668
4169,288
4170,816
4171,1576
4172,440
4173,220
4174,1384
4175,2932
4176,1384
4177,2972
4178,1472
4179,580
4180,3064
4181,1652
4182,1636
4183,572
4184,804
4185,2612
4186,180
4187,3048
4188,800
4189,1480
4190,792
4191,248
4192,2772
4193,924
4194,556
4195,1516
4196,944
4197,1692
4198,2452
4199,712
4200,1180
4201,2016
4202,2580
4203,188
4204,1028
4205,1400
4206,420
4207,672
4208,1544
4209,804
4210,1280
4211,900
4212,1412
4213,1416
4214,236
4215,1968
4216,2052
4217,1076
4218,1644
4219,908
4220,1284
4221,708
4222,308
4223,2276
4224,1016
4225,1316
4226,4828
4227,1140
4228,1076
4229,1324
4230,640
4231,1360
4232,1408
4233,912
4234,2232
4235,1620
4236,604
4237,1052
4238,2192
4239,1232
4240,2568
4241,660
4242,660
4243,3056
4244,620
4245,468
4246,224
4247,1648
4248,308
4249,1840
4250,3256
4251,1404
4252,1792
4253,612
4254,368
4255,1460
4256,2344
4257,2612
4258,1620
4259,1276
4260,2372
4261,2388
4262,216
4263,1364
4264,4432
4265,576
4266,344
4267,1140
4268,396
4269,2464
4270,1092
4271,1436
4272,1360
4273,164
4274,2852
4275,408
4276,3300
4277,3080
4278,644
4279,584
4280,1852
4281,820
4282,2456
4283,3492
4284,792
4285,1068
4286,292
4287,832
4288,760
4289,2800
4290,1288
4291,1136
4292,1600
4293,1396
4294,1328
4295,1344
4296,1168
4297,416
4298,2912
4299,624
4300,1868
4301,2324
4302,1384
4303,1568
4304,1464
4305,608
4306,732
4307,744
4308,2344
4309,2588
4310,468
4311,352
4312,924
4313,1084
4314,848
4315,336
4316,596
4317,3452
4318,2340
4319,3348
4320,892
4321,1136
4322,580
4323,2368
4324,1300
4325,480
4326,896
4327,912
4328,1644
4329,904
4330,728
4331,1740
4332,2364
4333,1516
4334,424
4335,496
4336,968
4337,1208
4338,1024
4339,808
4340,6324
4341,1056
4342,368
4343,1332
4344,2832
4345,2432
4346,2972
4347,360
4348,948
4349,1428
4350,1396
4351,1796
4352,664
4353,904
4354,452
4355,1116
4356,696
4357,3064
4358,3060
4359,1904
4360,1244
4361,708
4362,628
4363,668
4364,2452
4365,1336
4366,1024
4367,1260
4368,2020
4369,1176
4370,944
4371,3036
4372,1268
4373,964
4374,1232
4375,2504
4376,848
4377,288
4378,584
4379,1724
4380,880
4381,864
4382,2500
4383,3348
4384,1536
4385,1596
4386,2804
4387,308
4388,748
4389,2364
4390,316
4391,1276
4392,2292
4393,724
4394,712
4395,2200
4396,604
4397,996
4398,228
4399,624
4400,1252
4401,732
4402,2292
4403,876
4404,1124
4405,940
4406,1824
4407,3200
4408,2144
4409,884
4410,2008
4411,1336
4412,1772
4413,2192
4414,624
4415,1232
4416,2020
4417,1240
4418,2388
4419,496
4420,600
4421,6676
4422,2492
4423,1004
4424,1492
4425,1936
4426,632
4427,2660
4428,3532
4429,408
4430,2872
4431,212
4432,1284
4433,1000
4434,1112
4435,756
4436,2824
4437,1276
4438,792
4439,2600
4440,1640
4441,1436
4442,1236
4443,2792
4444,2032
4445,292
4446,788
4447,3388
4448,812
4449,604
4450,1140
4451,344
4452,360
4453,2416
4454,880
4455,1880
4456,516
4457,1480
4458,392
4459,2872
4460,304
4461,2944
4462,2324
4463,2096
4464,1132
4465,2756
4466,800
4467,188
4468,596
4469,1340
4470,1360
4471,2276
4472,1028
4473,1188
4474,3376
4475,1664
4476,3456
4477,1912
4478,2540
4479,460
4480,188
4481,2556
4482,2340
4483,2016
4484,780
4485,584
4486,452
4487,2232
4488,588
4489,1976
4490,484
4491,260
4492,1340
4493,1472
4494,936
4495,1360
4496,688
4497,3768
4498,576
4499,1060
4500,212
4501,1044
4502,1564
4503,512
4504,2036
4505,2240
4506,1244
4507,1740
4508,1796
4509,1288
4510,1560
4511,4592
4512,2428
4513,1300
4514,3040
4515,2296
4516,632
4517,1572
4518,648
4519,3468
4520,2144
4521,5564
4522,652
4523,556
4524,192
4525,6432
4526,5104
4527,628
4528,5536
4529,328
4530,1552
4531,2592
4532,780
4533,216
4534,3096
4535,420
4536,1540
4537,3108
4538,1060
4539,2120
4540,1712
4541,824
4542,776
4543,1388
4544,1860
4545,1556
4546,368
4547,2916
4548,1036
4549,1328
4550,1300
4551,1508
4552,1240
4553,1328
4554,456
4555,820
4556,2552
4557,1372
4558,808
4559,1716
4560,752
4561,1220
4562,2884
4563,600
4564,256
4565,884
4566,448
4567,1280
4568,2464
4569,2436
4570,1600
4571,664
4572,2060
4573,1476
4574,1632
4575,532
4576,1468
4577,592
4578,1164
4579,240
4580,1148
4581,2080
4582,2060
4583,884
4584,372
4585,3440
4586,232
4587,972
4588,1360
4589,2368
4590,1260
4591,636
4592,528
4593,1264
4594,3128
4595,4108
4596,1292
4597,1360
4598,936
4599,320
4600,1192
4601,1012
4602,1172
4603,584
4604,2820
4605,1512
4606,1088
4607,2412
4608,1360
4609,352
4610,1784
4611,3080
4612,1772
4613,1964
4614,1076
4615,600
4616,628
4617,888
4618,528
4619,1532
4620,2936
4621,2948
4622,2664
4623,884
4624,1356
4625,1268
4626,1288
4627,172
4628,2024
4629,4536
4630,1436
4631,2028
4632,1680
4633,2592
4634,468
4635,584
4636,1648
4637,516
4638,268
4639,2904
4640,544
4641,2584
4642,2064
4643,300
4644,1260
4645,1244
4646,1940
4647,988
4648,1024
4649,3168
4650,1636
4651,2020
4652,1868
4653,892
4654,1032
4655,140
4656,1456
4657,1288
4658,980
4659,2484
4660,860
4661,1340
4662,276
4663,1724
4664,3956
4665,2108
4666,140
4667,2640
4668,2632
4669,368
4670,624
4671,824
4672,240
4673,852
4674,1224
4675,576
4676,2016
4677,1440
4678,2128
4679,352
4680,988
4681,3856
4682,828
4683,800
4684,872
4685,4104
4686,904
4687,2244
4688,2540
4689,788
4690,1280
4691,740
4692,976
4693,648
4694,2248
4695,2168
4696,4644
4697,2364
4698,1000
4699,916
4700,3300
4701,1264
4702,2428
4703,968
4704,1568
4705,3720
4706,1276
4707,576
4708,4116
4709,2604
4710,1836
4711,436
4712,1372
4713,676
4714,2720
4715,1016
4716,1524
4717,624
4718,944
4719,1356
4720,1288
4721,396
4722,460
4723,1568
4724,1220
4725,280
4726,1276
4727,632
4728,328
4729,1300
4730,2116
4731,2256
4732,1076
4733,1004
4734,616
4735,1076
4736,1408
4737,608
4738,2840
4739,896
4740,1328
4741,1308
4742,348
4743,1264
4744,564
4745,5160
4746,1576
4747,648
4748,3280
4749,1132
4750,416
4751,2104
4752,1484
4753,288
4754,1480
4755,2592
4756,1272
4757,1112
4758,580
4759,1500
4760,1116
4761,832
4762,2844
4763,2144
4764,1688
4765,2416
4766,1676
4767,1548
4768,472
4769,2244
4770,504
4771,1532
4772,1380
4773,776
4774,676
4775,612
4776,1900
4777,548
4778,892
4779,1276
4780,1520
4781,3684
4782,2136
4783,1280
4784,2744
4785,220
4786,572
4787,512
4788,692
4789,664
4790,1224
4791,2668
4792,1524
4793,720
4794,776
4795,1484
4796,364
4797,1236
4798,616
4799,660
4800,1496
4801,580
4802,1552
4803,828
4804,140
4805,2896
4806,2320
4807,1144
4808,1520
4809,304
4810,496
4811,1696
4812,4360
4813,568
4814,4188
4815,3348
4816,1044
4817,372
4818,3032
4819,1124
4820,1448
4821,3748
4822,1728
4823,2112
4824,1956
4825,908
4826,444
4827,2048
4828,1020
4829,2372
4830,2092
4831,2484
4832,2012
4833,880
4834,632
4835,4484
4836,1344
4837,624
4838,236
4839,1340
4840,992
4841,716
4842,1260
4843,480
4844,2320
4845,1316
4846,2432
4847,2580
4848,1140
4849,256
4850,1816
4851,2840
4852,1032
4853,216
4854,716
4855,3028
4856,564
4857,1264
4858,516
4859,1288
4860,4836
4861,1320
4862,1764
4863,1016
4864,1116
4865,116
4866,812
4867,376
4868,2084
4869,1208
4870,280
4871,1380
4872,1604
4873,172
4874,564
4875,1828
4876,1888
4877,2476
4878,2140
4879,1932
4880,1852
4881,1208
4882,736
4883,1644
4884,1016
4885,1272
4886,664
4887,3508
4888,996
4889,1716
4890,1680
4891,2344
4892,2316
4893,2292
4894,1232
4895,392
4896,600
4897,984
4898,1252
4899,496
4900,164
4901,872
4902,1544
4903,2196
4904,904
4905,140
4906,1292
4907,2404
4908,5068
4909,4360
4910,268
4911,568
4912,1968
4913,1444
4914,840
4915,5164
4916,324
4917,1356
4918,2888
4919,940
4920,1816
4921,2284
4922,2252
4923,1696
4924,396
4925,988
4926,960
4927,712
4928,816
4929,1972
4930,748
4931,892
4932,2564
4933,1740
4934,1048
4935,1524
4936,720
4937,280
4938,716
4939,1324
4940,584
4941,600
4942,1164
4943,268
4944,1556
4945,344
4946,1060
4947,2148
4948,1168
4949,1728
4950,2912
4951,1648
4952,924
4953,2720
4954,2136
4955,1472
4956,1336
4957,1040
4958,1696
4959,2472
4960,2884
4961,1664
4962,1196
4963,1236
4964,2228
4965,1160
4966,632
4967,600
4968,2140
4969,4900
4970,1796
4971,2540
4972,3564
4973,424
4974,1060
4975,984
4976,1844
4977,880
4978,2444
4979,864
4980,568
4981,1228
4982,924
4983,1124
4984,816
4985,1068
4986,4808
4987,624
4988,540
4989,1532
4990,4324
4991,424
4992,2588
4993,880
4994,532
4995,2376
4996,2812
4997,1648
4998,1168
4999,1044
5000,1088
5001,764
5002,444
5003,1388
5004,844
5005,684
5006,804
5007,352
5008,3448
5009,1660
5010,696
5011,1156
5012,748
5013,1280
5014,2224
5015,1900
5016,768
5017,1652
5018,796
5019,1144
5020,2136
5021,2804
5022,1288
5023,1284
5024,504
5025,636
5026,780
5027,248
5028,1412
5029,3492
5030,3024
5031,656
5032,644
5033,2632
5034,2364
5035,1268
5036,2388
5037,1196
5038,2332
5039,900
5040,3060
5041,472
5042,824
5043,1336
5044,1672
5045,460
5046,636
5047,328
5048,2716
5049,1500
5050,1164
5051,1536
5052,352
5053,3284
5054,1300
5055,660
5056,2232
5057,2560
5058,1320
5059,2624
5060,1252
5061,1416
5062,668
5063,428
5064,2724
5065,1056
5066,2040
5067,564
5068,6376
5069,340
5070,3356
5071,2900
5072,2192
5073,2948
5074,588
5075,288
5076,1884
5077,2236
5078,316
5079,444
5080,3852
5081,2420
5082,532
5083,1556
5084,1280
5085,580
5086,1992
5087,612
5088,3880
5089,1324
5090,1900
5091,1184
5092,1328
5093,144
5094,1036
5095,1456
5096,1348
5097,2848
5098,2676
5099,276
5100,1484
5101,628
5102,1268
5103,736
5104,1996
5105,2200
5106,576
5107,1732
5108,1584
5109,412
5110,1388
5111,440
5112,1352
5113,848
5114,296
5115,3004
5116,2128
5117,1836
5118,1152
5119,2244
5120,1476
5121,812
5122,116
5123,2392
5124,672
5125,1256
5126,184
5127,260
5128,2964
5129,2216
5130,776
5131,900
5132,2824
5133,1112
5134,2560
5135,1824
5136,612
5137,2860
5138,168
5139,704
5140,1044
5141,860
5142,2348
5143,4020
5144,1004
5145,1244
5146,1220
5147,1176
5148,1000
5149,612
5150,1436
5151,1664
5152,1304
5153,892
5154,552
5155,1560
5156,596
5157,488
5158,544
5159,2616
5160,2896
5161,2488
5162,528
5163,824
5164,4644
5165,588
5166,1280
5167,936
5168,2492
5169,268
5170,576
5171,1164
5172,724
5173,2160
5174,524
5175,988
5176,1408
5177,2396
5178,2100
5179,2336
5180,2588
5181,1184
5182,256
5183,408
5184,4812
5185,2560
5186,252
5187,3144
5188,1240
5189,1060
5190,624
5191,1544
5192,1972
5193,3868
5194,1100
5195,1400
5196,460
5197,1504
5198,888
5199,1016
5200,1348
5201,624
5202,1244
5203,800
5204,1428
5205,2052
5206,2512
5207,420
5208,3072
5209,1028
5210,1068
5211,1520
5212,3096
5213,2264
5214,1972
5215,1204
5216,988
5217,788
5218,1392
5219,1932
5220,1824
5221,768
5222,3012
5223,3576
5224,1216
5225,700
5226,1900
5227,632
5228,584
5229,592
5230,572
5231,1364
5232,120
5233,1276
5234,748
5235,1656
5236,1376
5237,5972
5238,1696
5239,1576
5240,504
5241,1320
5242,1024
5243,2276
5244,1164
5245,1676
5246,512
5247,1344
5248,1744
5249,908
5250,468
5251,2072
5252,964
5253,720
5254,352
5255,968
5256,2604
5257,476
5258,1808
5259,604
5260,436
5261,1076
5262,1552
